_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,emotion,emotion_gold,id,idiom_id,sentence
731672954,6/10/2015 16:49:12,true,1658216338,true,6/10/2015 16:47:39,false,clixsense,0.8333,9234773,IRL,"","",109.77.183.216,Ambiguous,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/10/2015 18:16:04,true,1658278523,,6/10/2015 18:14:17,false,eup_slw,0.9,20109169,USA,IA,Ames,173.25.16.94,Disgust,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/10/2015 19:55:03,true,1658363872,,6/10/2015 19:52:04,false,clixsense,0.76,20587495,CAN,NL,St. John's,142.162.25.208,Disapproval,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/10/2015 20:07:59,true,1658373348,true,6/10/2015 19:48:05,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Submission,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/10/2015 20:44:48,true,1658396919,,6/10/2015 20:39:13,false,clixsense,0.8182,10319610,USA,OH,Berea,75.118.61.247,Contempt,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/10/2015 20:50:34,true,1658399900,,6/10/2015 20:48:21,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Disapproval,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/10/2015 21:40:49,true,1658424772,true,6/10/2015 21:36:33,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Submission,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/10/2015 22:03:18,true,1658438994,,6/10/2015 22:01:59,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Disgust,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/11/2015 00:26:56,true,1658575555,,6/11/2015 00:24:36,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.43.181.186,Contempt,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/11/2015 01:54:50,true,1658645262,,6/11/2015 01:53:22,false,neodev,0.9211,14561763,USA,CA,Laguna Niguel,68.231.222.171,Anger,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/11/2015 07:25:26,true,1658854172,,6/11/2015 07:23:37,false,neodev,0.8148,22466782,GBR,J9,Newark,213.121.199.42,Anger,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/11/2015 12:12:54,true,1659031038,,6/11/2015 12:10:02,false,prodege,0.7,17679439,CAN,ON,Midland,198.91.133.151,Anger,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/11/2015 14:23:38,true,1659118050,,6/11/2015 14:21:27,false,clixsense,0.7857,32254355,CAN,ON,London,64.229.238.143,Anger,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/11/2015 17:57:08,true,1659484716,true,6/11/2015 17:55:03,false,clixsense,0.8,26492726,GBR,B4,Bradford,2.101.199.252,Neutral,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/11/2015 18:31:09,true,1659541543,,6/11/2015 18:18:30,false,instagc,0.75,33057773,CAN,ON,Toronto,99.226.133.149,Anger,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/11/2015 21:24:53,true,1659726683,true,6/11/2015 21:23:09,false,prodege,0.8649,23541832,USA,AZ,Tempe,149.169.145.114,Aggression,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/12/2015 07:29:56,true,1660128535,true,6/12/2015 07:28:30,false,neodev,0.8542,14861092,GBR,J9,Kettering,90.220.135.66,Submission,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/12/2015 08:34:38,true,1660177503,,6/12/2015 08:30:33,false,neodev,0.7895,11382239,AUS,02,Strathfield,60.241.129.81,Disapproval,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/12/2015 14:51:55,true,1660547528,,6/12/2015 14:49:10,false,clixsense,0.8,19638651,USA,SC,Summerville,174.107.73.211,Contempt,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/13/2015 15:12:02,true,1661417712,true,6/13/2015 15:04:42,false,prodege,0.7,21813440,GBR,X5,Cardiff,2.120.50.41,Submission,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672954,6/13/2015 19:29:16,true,1661510101,true,6/13/2015 19:26:23,false,clixsense,0.7931,6564568,USA,VA,Alexandria,108.18.7.154,Fear,"Anger
Contempt
Disapproval
Disgust
Remorse
Surprise",1956,162,"I had no personal control over branch funds, but had to bear the brunt of the attack."
731672955,6/9/2015 17:06:56,false,1657251330,,6/9/2015 17:06:34,false,clixsense,1.0,6362702,GBR,B7,Bristol,90.204.35.142,Love,,1958,164,"Should you cook for others beside yourself, they too will benefit from the new food regime."
731672955,6/9/2015 17:11:43,false,1657259655,,6/9/2015 17:11:08,false,neodev,1.0,32669750,USA,NY,New York,192.241.147.19,Love,,1958,164,"Should you cook for others beside yourself, they too will benefit from the new food regime."
731672955,6/9/2015 18:05:58,false,1657326746,,6/9/2015 18:04:16,false,gifthunterclub,0.75,30901412,GBR,G5,Maidstone,85.210.118.39,Optimism,,1958,164,"Should you cook for others beside yourself, they too will benefit from the new food regime."
731672955,6/9/2015 18:31:47,false,1657350939,,6/9/2015 18:26:51,false,clixsense,0.76,20587495,CAN,NL,St. John's,142.162.106.239,Anticipation,,1958,164,"Should you cook for others beside yourself, they too will benefit from the new food regime."
731672955,6/9/2015 19:23:07,false,1657397826,,6/9/2015 19:21:15,false,neodev,1.0,11295497,GBR,H8,Liverpool,78.145.152.226,Optimism,,1958,164,"Should you cook for others beside yourself, they too will benefit from the new food regime."
731672956,6/9/2015 20:21:38,false,1657435516,,6/9/2015 19:56:39,false,clixsense,0.9318,20404755,IRL,"","",86.46.228.148,Disgust,,1959,165,I'm bored to tears with your feeling guilty.
731672956,6/9/2015 22:41:54,false,1657505985,,6/9/2015 22:39:57,false,elite,0.8182,32732290,GBR,M2,Solihull,86.164.5.11,Disgust,,1959,165,I'm bored to tears with your feeling guilty.
731672956,6/9/2015 23:25:36,false,1657554276,,6/9/2015 23:23:19,false,prodege,1.0,32922068,USA,IL,Sycamore,50.103.26.246,Contempt,,1959,165,I'm bored to tears with your feeling guilty.
731672956,6/10/2015 00:17:02,false,1657612409,,6/10/2015 00:13:19,false,neodev,1.0,22098386,USA,NY,Gansevoort,67.248.253.125,Sadness,,1959,165,I'm bored to tears with your feeling guilty.
731672956,6/10/2015 00:37:30,false,1657631066,,6/10/2015 00:25:13,false,clixsense,1.0,6351580,CAN,MB,Winnipeg,50.72.125.113,Disgust,,1959,165,I'm bored to tears with your feeling guilty.
731672957,6/10/2015 05:55:28,false,1657885961,,6/10/2015 05:53:23,false,tremorgames,1.0,31667185,CAN,ON,Scarborough,64.229.117.1,Neutral,,1962,168,From farther north in America comes the more familiar' to have a chip on your shoulder' which was born in the logging camps.
731672957,6/10/2015 06:10:37,false,1657897002,,6/10/2015 06:09:15,false,neodev,0.8148,22466782,GBR,J9,Newark,213.121.199.42,Contempt,,1962,168,From farther north in America comes the more familiar' to have a chip on your shoulder' which was born in the logging camps.
731672957,6/10/2015 06:15:08,false,1657899933,,6/10/2015 06:13:19,false,neodev,0.8542,14861092,GBR,I1,Luton,90.195.100.65,Anger,,1962,168,From farther north in America comes the more familiar' to have a chip on your shoulder' which was born in the logging camps.
731672957,6/10/2015 10:01:47,false,1657991236,,6/10/2015 09:58:56,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Neutral,,1962,168,From farther north in America comes the more familiar' to have a chip on your shoulder' which was born in the logging camps.
731672957,6/10/2015 10:33:19,false,1658002501,,6/10/2015 10:07:23,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Anger,,1962,168,From farther north in America comes the more familiar' to have a chip on your shoulder' which was born in the logging camps.
731672957,6/10/2015 11:39:58,false,1658028698,,6/10/2015 11:37:49,false,elite,0.8182,32732290,GBR,A7,Birmingham,80.249.56.149,Neutral,,1962,168,From farther north in America comes the more familiar' to have a chip on your shoulder' which was born in the logging camps.
731672958,6/11/2015 20:59:46,false,1659710560,,6/11/2015 20:59:10,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Disapproval,,1963,169,So people were increasingly being faced with the problem of lots more dog mess close to home and how to dispose of it.
731672958,6/12/2015 06:51:49,false,1660104035,,6/12/2015 06:50:20,false,neodev,0.8542,14861092,GBR,J9,Kettering,90.220.135.66,Disgust,,1963,169,So people were increasingly being faced with the problem of lots more dog mess close to home and how to dispose of it.
731672958,6/13/2015 18:54:24,false,1661497223,,6/13/2015 18:51:57,false,clixsense,0.7931,6564568,USA,VA,Alexandria,108.18.7.154,Disgust,,1963,169,So people were increasingly being faced with the problem of lots more dog mess close to home and how to dispose of it.
731672958,6/13/2015 19:55:17,false,1661518952,,6/13/2015 19:52:51,false,instagc,0.9333,20845955,GBR,I2,Manchester,5.69.27.32,Neutral,,1963,169,So people were increasingly being faced with the problem of lots more dog mess close to home and how to dispose of it.
731672958,6/13/2015 22:53:36,false,1661578768,,6/13/2015 22:52:34,false,instagc,0.7273,31390871,USA,OR,Portland,24.21.17.49,Sadness,,1963,169,So people were increasingly being faced with the problem of lots more dog mess close to home and how to dispose of it.
731672959,6/9/2015 19:51:34,false,1657424986,,6/9/2015 19:49:48,false,clixsense,0.9318,20404755,IRL,"","",86.46.228.148,Surprise,,1967,173,Incredibly deep down.
731672959,6/9/2015 22:36:24,false,1657500573,,6/9/2015 22:33:54,false,elite,0.8182,32732290,GBR,M2,Solihull,86.164.5.11,Ambiguous,,1967,173,Incredibly deep down.
731672959,6/9/2015 22:54:30,false,1657519003,,6/9/2015 22:43:09,false,clixsense,1.0,30681826,GBR,I3,Rochester,86.163.150.232,Surprise,,1967,173,Incredibly deep down.
731672959,6/9/2015 23:14:50,false,1657541826,,6/9/2015 23:12:03,false,instagc,1.0,23287154,USA,CA,San Dimas,172.248.130.228,Ambiguous,,1967,173,Incredibly deep down.
731672959,6/10/2015 00:04:43,false,1657599812,,6/10/2015 00:00:49,false,prodege,1.0,32922068,USA,IL,Sycamore,50.103.26.246,Contempt,,1967,173,Incredibly deep down.
731672960,6/9/2015 16:34:22,false,1657213942,,6/9/2015 16:33:20,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Contempt,,1968,174,"I looked at Sogono, in his olive greens and boots, he looked a fish out of water."
731672960,6/9/2015 16:53:48,false,1657233775,,6/9/2015 16:51:08,false,clixsense,1.0,6362702,GBR,B7,Bristol,90.204.35.142,Surprise,,1968,174,"I looked at Sogono, in his olive greens and boots, he looked a fish out of water."
731672960,6/9/2015 17:00:52,false,1657242469,,6/9/2015 16:52:44,false,points2shop,1.0,4221788,GBR,N1,Cannock,2.219.28.218,Sadness,,1968,174,"I looked at Sogono, in his olive greens and boots, he looked a fish out of water."
731672960,6/9/2015 17:07:47,false,1657252722,,6/9/2015 16:49:30,false,clixsense,1.0,32549163,CAN,MB,Winnipeg,206.45.167.246,Ambiguous,,1968,174,"I looked at Sogono, in his olive greens and boots, he looked a fish out of water."
731672960,6/9/2015 17:15:09,false,1657265843,,6/9/2015 17:14:25,false,clixsense,1.0,17950689,GBR,Y9,Tonypandy,92.2.33.68,Remorse,,1968,174,"I looked at Sogono, in his olive greens and boots, he looked a fish out of water."
731672961,6/9/2015 19:16:49,false,1657391582,,6/9/2015 19:16:16,false,instagc,0.7692,31861996,USA,FL,Homestead,73.46.199.178,Love,,1970,176,Perhaps not letting you know the party was off was a Freudian slip.
731672961,6/9/2015 19:41:44,false,1657415401,,6/9/2015 19:38:41,false,clixsense,0.9318,20404755,IRL,"","",86.46.228.148,Remorse,,1970,176,Perhaps not letting you know the party was off was a Freudian slip.
731672961,6/9/2015 19:50:27,false,1657423974,,6/9/2015 19:47:49,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Neutral,,1970,176,Perhaps not letting you know the party was off was a Freudian slip.
731672961,6/9/2015 19:54:17,false,1657427775,,6/9/2015 19:48:28,false,zoombucks,0.9,6744840,CAN,BC,Kelowna,174.4.58.160,Disgust,,1970,176,Perhaps not letting you know the party was off was a Freudian slip.
731672961,6/13/2015 18:44:12,false,1661493483,,6/13/2015 18:39:56,false,clixsense,0.7931,6564568,USA,VA,Alexandria,108.18.7.154,Neutral,,1970,176,Perhaps not letting you know the party was off was a Freudian slip.
731672962,6/9/2015 15:18:11,false,1657138809,,6/9/2015 15:17:36,false,neodev,1.0,32474291,USA,CA,Torrance,66.171.228.162,Neutral,,1973,179,You can get it out of your system... get rid of your frustrations about your parents and that.
731672962,6/9/2015 15:27:43,false,1657148325,,6/9/2015 15:27:14,false,neodev,1.0,32108888,USA,CA,San Jose,50.118.172.121,Neutral,,1973,179,You can get it out of your system... get rid of your frustrations about your parents and that.
731672962,6/9/2015 15:47:47,false,1657167612,,6/9/2015 15:46:25,false,tremorgames,1.0,29121923,IRL,16,Limerick,95.45.138.162,Disapproval,,1973,179,You can get it out of your system... get rid of your frustrations about your parents and that.
731672962,6/9/2015 15:48:53,false,1657168772,,6/9/2015 15:46:29,false,gifthunterclub,0.75,30901412,GBR,G5,Maidstone,85.210.118.39,Anger,,1973,179,You can get it out of your system... get rid of your frustrations about your parents and that.
731672962,6/9/2015 16:04:58,false,1657184603,,6/9/2015 15:49:39,false,neodev,1.0,11314968,CAN,BC,"",173.180.132.26,Neutral,,1973,179,You can get it out of your system... get rid of your frustrations about your parents and that.
731672963,6/10/2015 01:32:18,false,1657679717,,6/10/2015 01:30:49,false,neodev,1.0,25537288,GBR,I2,Manchester,90.202.89.205,Sadness,,1974,180,"Odd, the things people get worked up about."
731672963,6/10/2015 02:17:32,false,1657719675,,6/10/2015 02:14:40,false,neodev,0.5,30749660,USA,NC,Wake Forest,24.163.120.101,Optimism,,1974,180,"Odd, the things people get worked up about."
731672963,6/10/2015 02:26:11,false,1657727427,,6/10/2015 02:23:03,false,clixsense,0.76,20587495,CAN,NL,St. John's,142.162.106.239,Surprise,,1974,180,"Odd, the things people get worked up about."
731672963,6/10/2015 02:31:58,false,1657731951,,6/10/2015 02:28:36,false,instagc,1.0,22021201,NZL,G2,Palmerston North,203.114.165.59,Neutral,,1974,180,"Odd, the things people get worked up about."
731672963,6/11/2015 21:29:08,false,1659729473,,6/11/2015 21:27:20,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Contempt,,1974,180,"Odd, the things people get worked up about."
731672964,6/9/2015 16:30:25,false,1657209617,,6/9/2015 16:25:15,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Disgust,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/9/2015 16:37:58,false,1657218005,,6/9/2015 16:35:20,false,prodege,1.0,22031444,GBR,M4,Southampton,92.24.211.208,Submission,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/9/2015 16:46:34,false,1657226486,,6/9/2015 16:37:20,false,clixsense,1.0,17950689,GBR,Y9,Tonypandy,92.2.33.68,Neutral,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/9/2015 16:49:29,false,1657229431,,6/9/2015 16:47:28,false,clixsense,1.0,32549163,CAN,MB,Winnipeg,206.45.167.246,Sadness,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/10/2015 16:21:21,true,1658197423,,6/10/2015 16:19:37,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Disgust,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/10/2015 21:01:15,true,1658405136,,6/10/2015 20:44:49,false,clixsense,0.8182,10319610,USA,OH,Berea,75.118.61.247,Sadness,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/10/2015 21:53:32,true,1658431362,,6/10/2015 21:52:10,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Disapproval,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/10/2015 23:41:08,true,1658534478,,6/10/2015 23:39:21,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.43.181.186,Disapproval,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/11/2015 02:22:50,true,1658665863,,6/11/2015 02:21:29,false,neodev,0.9211,14561763,USA,CA,Laguna Niguel,68.231.222.171,Sadness,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/11/2015 07:29:13,true,1658856491,,6/11/2015 07:26:46,false,neodev,0.8148,22466782,GBR,J9,Newark,213.121.199.42,Disapproval,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/11/2015 18:31:09,true,1659541548,,6/11/2015 18:18:30,false,instagc,0.75,33057773,CAN,ON,Toronto,99.226.133.149,Sadness,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/11/2015 19:22:42,true,1659624869,,6/11/2015 19:10:55,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Disapproval,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/11/2015 20:56:16,true,1659708571,,6/11/2015 20:55:42,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Disapproval,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/12/2015 00:24:34,true,1659833300,true,6/12/2015 00:18:46,false,neodev,0.7895,11178231,CAN,QC,Verdun,184.161.206.169,Remorse,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/12/2015 06:55:01,true,1660106373,,6/12/2015 06:53:25,false,neodev,0.8542,14861092,GBR,J9,Kettering,90.220.135.66,Disapproval,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/13/2015 22:52:06,true,1661578293,,6/13/2015 22:50:10,false,instagc,0.7273,31390871,USA,OR,Portland,24.21.17.49,Sadness,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672964,6/14/2015 11:10:55,true,1661816155,true,6/14/2015 11:05:27,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Remorse,"Ambiguous
Anticipation
Disapproval
Disgust
Fear
Neutral
Sadness",1975,181,That's perhaps why things began to go to pieces when the boy was born.
731672965,6/10/2015 00:08:46,false,1657603928,,6/10/2015 00:07:06,false,prodege,1.0,32922068,USA,IL,Sycamore,50.103.26.246,Awe,,1978,184,"Beautiful but hard as nails, she'd thought then."
731672965,6/10/2015 01:01:27,false,1657653212,,6/10/2015 01:00:09,false,neodev,1.0,31777531,NZL,E9,Christchurch,118.93.99.93,Surprise,,1978,184,"Beautiful but hard as nails, she'd thought then."
731672965,6/10/2015 01:16:01,false,1657666082,,6/10/2015 01:14:09,false,neodev,0.9211,14561763,USA,CA,Laguna Niguel,68.231.222.171,Surprise,,1978,184,"Beautiful but hard as nails, she'd thought then."
731672965,6/10/2015 01:20:54,false,1657670117,,6/10/2015 01:17:37,false,neodev,1.0,25537288,GBR,I2,Manchester,90.202.89.205,Awe,,1978,184,"Beautiful but hard as nails, she'd thought then."
731672965,6/11/2015 21:22:15,false,1659724759,,6/11/2015 21:21:03,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Aggression,,1978,184,"Beautiful but hard as nails, she'd thought then."
731672966,6/11/2015 20:59:08,false,1659710168,,6/11/2015 20:58:41,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Love,,1979,185,I was head over heels in love with our English teacher when I was about fourteen or fifteen.
731672966,6/12/2015 06:50:17,false,1660102775,,6/12/2015 06:49:21,false,neodev,0.8542,14861092,GBR,J9,Kettering,90.220.135.66,Love,,1979,185,I was head over heels in love with our English teacher when I was about fourteen or fifteen.
731672966,6/13/2015 07:33:20,false,1661279391,,6/13/2015 07:31:10,false,neodev,0.9211,14561763,USA,CA,Laguna Niguel,68.231.222.171,Love,,1979,185,I was head over heels in love with our English teacher when I was about fourteen or fifteen.
731672966,6/13/2015 18:51:56,false,1661496316,,6/13/2015 18:48:49,false,clixsense,0.7931,6564568,USA,VA,Alexandria,108.18.7.154,Love,,1979,185,I was head over heels in love with our English teacher when I was about fourteen or fifteen.
731672966,6/13/2015 19:52:49,false,1661518102,,6/13/2015 19:51:39,false,instagc,0.9333,20845955,GBR,I2,Manchester,5.69.27.32,Love,,1979,185,I was head over heels in love with our English teacher when I was about fourteen or fifteen.
731672967,6/9/2015 19:17:51,false,1657392618,,6/9/2015 19:17:22,false,instagc,0.7692,31861996,USA,FL,Homestead,73.46.199.178,Optimism,,1980,186,"The following day, however, Mrs Thatcher had a change of heart, and asked him to flesh out his figures."
731672967,6/9/2015 19:45:37,false,1657419132,,6/9/2015 19:44:04,false,clixsense,0.9318,20404755,IRL,"","",86.46.228.148,Neutral,,1980,186,"The following day, however, Mrs Thatcher had a change of heart, and asked him to flesh out his figures."
731672967,6/9/2015 19:59:15,false,1657432324,,6/9/2015 19:54:09,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Neutral,,1980,186,"The following day, however, Mrs Thatcher had a change of heart, and asked him to flesh out his figures."
731672967,6/9/2015 22:25:26,false,1657490709,,6/9/2015 22:21:14,false,clixsense,1.0,30681826,GBR,I3,Rochester,86.163.150.232,Surprise,,1980,186,"The following day, however, Mrs Thatcher had a change of heart, and asked him to flesh out his figures."
731672967,6/9/2015 22:54:30,false,1657519006,,6/9/2015 22:53:11,false,elite,0.8182,32732290,GBR,M2,Solihull,86.164.5.11,Surprise,,1980,186,"The following day, however, Mrs Thatcher had a change of heart, and asked him to flesh out his figures."
731672968,6/11/2015 14:31:35,false,1659124256,,6/11/2015 14:29:02,false,clixsense,0.7857,32254355,CAN,ON,London,64.229.238.143,Love,,1982,188,"All through the African campaign I longed to hear from you, and found it hard at times to keep a stiff upper lip without your help."
731672968,6/11/2015 19:58:03,false,1659672888,,6/11/2015 19:56:40,false,prodege,0.8649,23541832,USA,AZ,Tempe,149.169.145.114,Love,,1982,188,"All through the African campaign I longed to hear from you, and found it hard at times to keep a stiff upper lip without your help."
731672968,6/11/2015 20:39:46,false,1659699284,,6/11/2015 20:39:02,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Love,,1982,188,"All through the African campaign I longed to hear from you, and found it hard at times to keep a stiff upper lip without your help."
731672968,6/11/2015 20:54:55,false,1659707780,,6/11/2015 20:51:59,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.46.196.212,Love,,1982,188,"All through the African campaign I longed to hear from you, and found it hard at times to keep a stiff upper lip without your help."
731672968,6/11/2015 21:04:42,false,1659713264,,6/11/2015 20:58:45,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Sadness,,1982,188,"All through the African campaign I longed to hear from you, and found it hard at times to keep a stiff upper lip without your help."
731672969,6/10/2015 22:58:45,false,1658493913,,6/10/2015 22:56:45,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Optimism,,1984,190,She would look on the bright side.
731672969,6/11/2015 00:24:34,false,1658573686,,6/11/2015 00:20:56,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.43.181.186,Optimism,,1984,190,She would look on the bright side.
731672969,6/11/2015 07:23:35,false,1658853010,,6/11/2015 07:22:32,false,neodev,0.8148,22466782,GBR,J9,Newark,213.121.199.42,Optimism,,1984,190,She would look on the bright side.
731672969,6/11/2015 08:09:42,false,1658880252,,6/11/2015 08:07:56,false,prodege,0.871,29354735,IRL,10,Galway,86.46.62.150,Optimism,,1984,190,She would look on the bright side.
731672969,6/11/2015 11:24:28,false,1658999872,,6/11/2015 11:21:04,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Optimism,,1984,190,She would look on the bright side.
731672970,6/10/2015 06:13:01,false,1657898472,,6/10/2015 06:11:49,false,neodev,0.8148,22466782,GBR,J9,Newark,213.121.199.42,Neutral,,1989,195,Tomorrow he would return to his duties inside the prison with mixed feelings.
731672970,6/10/2015 06:20:56,false,1657903723,,6/10/2015 06:19:39,false,neodev,0.8542,14861092,GBR,I1,Luton,90.195.100.65,Ambiguous,,1989,195,Tomorrow he would return to his duties inside the prison with mixed feelings.
731672970,6/10/2015 10:07:52,false,1657993487,,6/10/2015 10:04:06,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Ambiguous,,1989,195,Tomorrow he would return to his duties inside the prison with mixed feelings.
731672970,6/10/2015 10:41:36,false,1658005898,,6/10/2015 10:37:46,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Ambiguous,,1989,195,Tomorrow he would return to his duties inside the prison with mixed feelings.
731672970,6/10/2015 11:41:51,false,1658029349,,6/10/2015 11:39:59,false,elite,0.8182,32732290,GBR,A7,Birmingham,80.249.56.149,Ambiguous,,1989,195,Tomorrow he would return to his duties inside the prison with mixed feelings.
731672970,6/10/2015 12:18:37,false,1658042913,,6/10/2015 12:17:00,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Ambiguous,,1989,195,Tomorrow he would return to his duties inside the prison with mixed feelings.
